Date,Production_all_log,Production_NAICS_log,Production_SIC_log,Employment_all_lin,Employment_manu_lin,Consumption_log,Inflation,Inflation_urban,NewOrders_log,Wages_all_log,Wages_manu_log,Labor_all_lin,Labor_manu_lin,FederalFundsRate_lin,StockMarketIndex_log,M2_cca,Production_all_log_cycle,Production_NAICS_log_cycle,Production_SIC_log_cycle,Employment_all_lin_cycle,Employment_manu_lin_cycle,Consumption_log_cycle,Inflation_cycle,Inflation_urban_cycle,NewOrders_log_cycle,Wages_all_log_cycle,Wages_manu_log_cycle,Labor_all_lin_cycle,Labor_manu_lin_cycle,FederalFundsRate_lin_cycle,StockMarketIndex_log_cycle,M2_cca_cycle
1979-05-01,397.628711391801,387.8784682043813,393.0143827124915,89789,19509,364.9462721750145,12.377995466916673,13.521269815611008,395.31649487593216,183.57763546448294,187.48743759385616,35.6,40.2,10.24,459.5927624806867,6.912510669425293,3.3088464688535737,3.686676337817744,3.3370703915556987,1715.4522166621027,1484.5422930566965,-0.257374141104151,7.56295013168262,8.84817750529625,-0.12669391217121984,1.5592830854205317,1.9126577664413276,0.0494529682945668,-0.3891132886967057,5.17612864425983,-15.974764137765703,-1.6273032261527884
1979-06-01,397.6230846897222,387.9776634908198,393.1152857442172,90108,19553,365.2007979338032,9.83066885235222,13.370611863890163,389.9950424193877,184.37192081587662,188.09906029559974,35.6,40.2,10.29,463.3854858716914,10.842936965894664,3.054454945828411,3.095510720854975,2.8308584445746874,1384.1452478986612,1486.06710925464,0.22415138379574273,4.955617987384153,8.782758946691,-7.897085707219105,1.9907591705781442,1.626585708074515,0.08562889852468913,-0.39293300229071093,5.429621368271495,-17.786920474705767,1.5720543911341505
1979-07-01,397.4871975077089,388.07572872340813,393.2478360827451,90217,19531,365.1047775804929,9.141675112363915,13.223274299532575,390.80149840306075,185.0028377352031,188.5553348514416,35.6,40.2,10.47,464.2562285939187,9.909777081930237,3.231665247788385,3.621950999043179,3.514981663157357,1341.6306551345187,1484.584889835809,-0.6472914946947981,4.145800384199278,8.581192545551275,-7.560867080084563,1.8086538598687696,1.1447304586322105,0.09615635367546815,-0.37170739700547983,5.474242353918626,-14.896920155155897,1.2458261041363734
1979-08-01,396.82123943595195,386.72766540157346,391.9804649746047,90300,19406,366.1790848423203,9.136208114235982,11.4520296562799,384.80176754522336,185.62979903656262,189.16048041977712,35.6,40.1,10.94,469.4279361059867,9.828610508463322,3.413318131586095,2.3597771233627896,2.308071732538849,1936.0088590441155,1435.950751452663,0.6032882344466088,4.032389834557892,6.5892317792396495,-13.70806455024126,2.8300892466707808,1.3819645167143904,0.13705238378263118,-0.4773334299918659,5.373021541696754,-7.352608953048502,1.0456309047443035
1979-09-01,396.93216316601,386.9956486808936,392.22881382111353,90327,19442,366.4279337245703,10.550702298635956,11.343771172506395,388.56790300885444,186.40801308076811,189.7619859927532,35.6,40.1,11.43,469.4279361059867,6.205412525111612,3.1801947104359556,3.1012953255236084,2.855376994822734,1160.318511577978,1489.5476935191582,0.7134111928124298,5.64690078860576,6.386441565184986,-10.981826517918137,2.9505287807445484,1.1056852179569319,0.20678996784432968,-0.46805629810904037,5.777641655080009,-7.091337720327374,-2.160418587925438
1979-10-01,397.4791210480488,387.3566959842087,392.5687223336479,90481,19390,366.08399970826906,9.739293171797138,12.83434694009754,385.6510295497887,186.56293177945105,190.35989509835903,35.6,40.2,13.77,462.320654847419,5.18786191445024,2.6219419733284894,2.2134465158358125,2.0398640721422225,1389.3575032325753,1417.4371781682312,-0.6935210733144004,5.126104514361924,8.581227323246164,-13.403017278432856,2.445645883908327,1.4742896092173225,0.1469879082430836,-0.4003153761919691,7.8605974115091986,-9.978147866989332,-3.1346539251197587
1979-11-01,397.3904249129181,387.05445454816055,392.34178370420193,90573,19299,366.33821428404076,8.294389118346302,12.69853119664441,383.945231259331,187.3339456220478,190.80599249242155,35.6,40.1,13.18,466.4947427702926,4.510821017404385,2.0029239280929687,1.5822583014061138,1.5603918624979087,1142.3927471093775,1174.259139797614,-1.973306453985515,3.522386228271097,8.124602035380308,-14.285802816228397,2.62795167591554,1.6109045214948026,0.20133889070652344,-0.5283272510666279,7.277698901829194,-8.711096347175271,-3.3711472461935355
1979-12-01,397.5191213114947,387.444574107278,392.68761493125976,90672,19301,366.0377093641224,10.056918802651207,14.127043470320633,379.098467705109,188.09906029559974,191.6922612182061,35.6,40.1,13.78,468.15755357193086,6.368228307878301,3.18134029997168,0.8406245027233581,0.8378836586296643,1720.4701994798816,830.5591152737907,-2.326724489822766,5.266127246834391,9.30738477568823,-18.994811160308473,2.6932419014500226,2.33181973538143,0.16381922807658356,-0.5149966471835228,7.684381640404388,-7.146716962010828,-1.350194249954633
1980-01-01,397.97508103891005,387.8737126256213,393.1084181446662,90800,19282,366.8396095172536,12.476642263749788,17.04354021359198,385.2273001022372,188.25138324965192,191.98594718553707,35.4,40,13.82,473.7601008207123,7.306205765715827,5.9499229553286455,4.3897649743072975,4.3960572659023,2359.278419826369,905.767436966391,0.2723584684050593,7.510284193620042,12.072460664422573,-13.005297700357346,1.728022988992592,0.43392529716291506,0.10615089690845281,-0.34463689218845417,7.69339124062017,4.348081288118806,0.05996818980454677
1980-02-01,397.9780714415867,387.68288946197765,392.9607488185149,90883,19219,366.0016909428835,12.951784498095824,15.286830932915654,394.35216724875175,189.16048041977712,192.86186519452522,35.4,40.1,14.13,473.32115710616546,9.592634966651163,3.9044514593722965,2.954721591055204,2.926066053910972,1490.4054525044194,926.2141118288382,-1.992818130576154,8.284244252255077,10.764036747435364,-3.3097632348046204,1.9948398469416304,0.7537592610946433,0.06497639552180345,-0.3134626095272921,8.065220897273065,6.814583733177642,2.2313980798462687
1980-03-01,397.64877738460524,386.9470347506893,392.20862011989584,90994,19217,365.1826389911226,14.632864974909872,16.593601928750275,377.96338173824006,190.0613874140137,193.87416595767007,35.3,39.9,17.19,462.58547379998083,4.167784045319142,-0.5844464911451155,-1.8387587713941116,-1.9627421045562414,-144.00163082969084,832.0949153273577,-4.577714266964733,10.012415536253727,11.928535237597579,-20.162963180513998,1.8285160309188484,1.8740724231805075,-0.04217100343748825,-0.6826697380807971,11.052415439994903,-6.830164393485688,-3.3289500764557216
1980-04-01,395.5725965977579,384.76210083040814,390.06748580845453,90849,18973,363.9032481719355,6.272076107568027,11.925563988159254,346.5735902799727,190.50881545350583,194.16152247724327,35.2,39.8,17.61,466.6171216953713,1.9187212615469322,-6.582108001111635,-7.289083918983238,-7.324816192859032,-2701.3798930316407,433.74978999250743,-7.042977908632224,1.5461570072205006,7.363137055142343,-49.19173625623705,0.7143907400346734,1.59045329946602,-0.19614066490554904,-0.8234185887785088,11.365557191505035,-10.240154228618962,-5.076405813743277
1980-05-01,393.11155767726854,381.60295922730626,387.0890546051998,90420,18726,363.41328354388344,9.30294451892181,11.808213361813362,324.2592351485517,191.10228900548728,194.87632180377196,35.1,39.3,10.98,471.16900113866194,8.041164605739944,-8.359179788094536,-9.75662802272717,-9.549017086477136,-2568.541374236869,91.9860403456114,-7.593279243519817,4.164496822483654,6.599327145494824,-72.41497570868017,0.4185043073715917,2.1220092617485307,-0.3231483787352687,-1.329503072151475,4.401778766785873,-6.189443495197281,1.378338634977661
1980-06-01,391.86966867951276,380.01949536072885,385.57192850571823,90101,18490,363.8822237572566,7.5369579487005725,11.693149769613768,318.63526331626406,191.98594718553707,196.009478404727,35,39.2,9.47,473.8301481084271,13.33566247867541,-8.798158577747813,-10.741718334837344,-10.378110767483804,-2951.220322628258,-237.04308842715545,-7.485569410135781,2.3533307614153003,6.057976116370381,-77.61120835173426,0.5573190471949658,2.4204379942186733,-0.4181407347169497,-1.4469974949990387,2.9300495721559425,-2.6375354678995677,6.583472454057879
1980-07-01,391.09464261245546,378.8245036011499,384.5008889198792,89840,18276,364.73801469359074,9.260833226514324,1.4536646235565058,358.6292865338835,192.5707441737794,196.85099809725543,34.9,39.1,9.03,480.1312445361452,12.723311699895966,-7.802293567613901,-11.0614605918052,-10.511234915501348,-2294.5011878438236,-297.9710964650694,-5.436059322123526,4.11019691069003,-4.083449675148251,-37.85791885668351,0.8135656867319483,2.149716627033257,-0.519312223123741,-1.586786571408389,2.3186140937727426,-0.5130097399601823,5.480962658083728
1980-08-01,391.45318556299054,379.61833302230144,385.26105236730274,90099,18414,364.8578157340411,9.995724414289926,8.685200760276723,399.0834185852436,193.29696377795787,197.9621206397625,35.1,39.5,9.61,480.71309335205854,12.359298181154703,-8.034284690451443,-10.676235101126963,-10.12379157375068,-2077.8268053048523,-265.6832305404532,-6.087209514981964,5.020735041879676,3.2393211826379265,1.2428833338835261,1.6223331981092883,2.763780794536956,-0.32123784506023156,-1.1818564492521517,2.6461151441394204,-1.3614267418394093,5.7659087571162715
1980-09-01,393.0620985859935,381.28720593146755,386.8468113276047,90213,18445,364.87603375171085,11.02540957265851,10.053918775197264,398.7130477914951,193.87416595767007,198.78743481543455,35.1,39.6,10.87,483.19869746979293,9.567902705058287,-7.084005198116188,-9.738582333555428,-9.213566630172068,-1173.6511568222777,-321.0888076139163,-6.1467349004789185,6.034622730847631,4.734648210953481,0.4573996609419737,1.3507602918523958,2.36914344732358,-0.2423749792168053,-1.0736195653367773,3.556445363952795,2.313380609839669,3.1412271036657584
1980-10-01,394.31592037028685,383.1615231125896,388.6251761323902,90490,18506,366.1148480375625,9.596644071585441,11.387985821817852,415.4184562578117,194.87632180377196,199.8773638612381,35.2,39.8,12.81,484.78810506398133,8.205679688391255,-7.744047490108642,-9.636289290812158,-9.28579127327987,-1859.8522741663182,-368.77899980474467,-4.822830193904906,4.208648899745993,5.457317730768641,17.221741775221346,1.4362860766448193,2.5271406722889083,-0.11465384833739733,-0.8057765312717535,5.1727644194663425,12.340770238963046,1.9356616980102697
1980-11-01,396.0273976640131,385.03220545773786,390.4649890698668,90747,18601,365.8368698908914,9.716880337267442,12.68361778762517,417.8992036282385,195.8685340544036,201.0894999144726,35.3,39.9,15.85,494.5349855863324,8.300353787807222,-7.25911678073993,-9.929117234451212,-9.621877933497501,-2779.553788555684,-568.5681397168883,-5.132224276850707,4.178881317649473,6.299387801786821,20.955999600772998,1.6785850522589385,2.5110042777280626,0.0654366564237705,-0.7533357828459799,7.562081934975687,19.652703200778262,1.0726958422239576
1980-12-01,396.5914421771957,385.28057677818384,390.74063651247496,90943,18640,366.5431691376373,7.772989571476487,11.162871194776356,393.57395320454623,196.43112344262045,201.75661379617483,35.3,40.1,18.9,491.0888584096271,3.0041322486491584,-5.09417380034364,-8.312806770883924,-8.0263480161384,-2130.529263239121,-512.1125791148697,-4.582829542944921,2.2155104776593006,5.2563022745390615,-3.4757933416362903,1.3834776750743742,2.525538253048154,0.021439362078517377,-0.5649118520110719,10.51045015439383,16.629636053145532,-3.804805734241137
1981-01-01,396.0180588608025,384.9698564737833,390.409768286102,91033,18639,366.57131760820965,11.45547086298729,11.059986125908857,388.56790300885444,197.1299383060133,202.55131996542804,35.4,40.1,19.08,486.4066930165201,5.313882759583412,-3.0157872777876378,-5.25459770671273,-4.939763966819612,-917.860547552802,-414.5836851763597,-4.252868569677332,6.243360205537994,5.731885182321754,-11.387521043467473,2.1623592367785704,2.303905030951455,0.1181166201963535,-0.5454548313988639,10.626235274863614,7.723869817201717,-1.3365492385010693
1981-02-01,395.5580455176974,384.4245109844677,389.8530388079595,91105,18613,366.3202607323953,12.085247487510278,10.958980275926967,393.3784497209659,197.82390361706734,203.0776369698555,35.2,39.8,15.93,487.7256301286863,8.779801070648833,-5.039933188228758,-6.942385274640003,-6.681674171069062,-1191.577506585425,-295.77259158411835,-5.0609661898425315,6.740096070699432,4.852496914477658,-6.122532587103251,1.6338574604214955,2.2387221446226135,-0.11657643658894301,-0.87093024457225,7.453944944980595,12.09816313689521,2.527885092713757
1981-03-01,396.0860787511446,384.75484822426625,390.1754463951347,91210,18647,366.612246699132,8.33355594880293,8.15405175939457,391.60150266976837,198.6503546020567,203.8619547159581,35.3,40,14.7,491.26548857360524,13.197073384039706,-6.22153024865753,-8.595142406208481,-8.299785809027355,-3108.8027345662413,-380.99474092655873,-5.067045619399323,2.8521281469834294,1.4122491657007394,-7.345490161891689,2.0412692193353905,2.3885527184218915,-0.049522528794284426,-0.7172565661853554,6.176183193482771,9.01829793120487,6.772760312826389
1981-04-01,395.6405374286944,385.27272502771694,390.6917997018141,91283,18711,366.2509811093793,5.226524482203394,6.752972238874067,397.2176928247893,199.197551589856,204.89823341951274,35.3,40.1,15.72,488.8919520353053,16.457567258377953,-4.656847677975691,-4.996179118358668,-4.588163460284193,-1201.0305781359057,-173.98093732097186,-4.521734757223612,-0.579166096534963,-0.0745203633374949,-0.6777134194255723,4.057002177465279,4.815630595637117,0.06599824126401188,-0.23499772985479694,7.282453025237693,8.161308610049502,9.519381996465498
1981-05-01,396.2341524876938,385.7414748935817,391.19990051401413,91296,18766,366.29717285727514,5.392176949094902,8.053721505584399,401.99801469332385,199.74177062012453,205.54049638515949,35.3,40.2,18.52,488.726162995844,3.610762789279979,-6.470780780747418,-8.296021965537875,-7.924901926194877,-2714.4163706340187,-404.3318005410729,-4.536422314018296,-0.7415682197496682,1.5764401053234076,3.1373664357482767,3.5513037817629822,3.88231483119813,-0.006195544504599582,-0.31973526148137665,9.83181115113669,10.916696905640492,-3.079972748031777
1981-06-01,396.70489248951503,385.20394280987824,390.67390699967683,91490,18789,366.9722118572242,4.778743619022929,10.65489796935591,393.18256327243256,200.28304393079958,206.0513531794317,35.2,40,19.1,487.67991464672156,4.390468235486732,-5.529710800872351,-8.575445243470256,-8.190453045466768,-3440.6257591936155,-413.3030183335213,-3.9775934221792113,-1.4039337487086403,3.8063276269782422,-6.02908051324431,3.292988993306267,3.8389541446411215,-0.020438100259077885,-0.4963820733362141,10.506098406525213,5.115212260438739,-1.9379986371778912
1981-07-01,397.35902416675134,385.43748246131065,390.89061530865393,91601,18785,366.765581766231,7.212523382388774,13.186945890714197,386.28327612373744,200.82140323914683,206.5596134857783,35.2,39.9,19.04,487.4586434356475,8.305026884982396,-4.8987110272482255,-8.685582435467609,-8.392527995639,-2567.7073815750045,-151.58433354592125,-4.341175976095883,0.903421012363431,5.960580030708293,-13.23077656567392,2.528088246420083,3.712990099493652,-0.05057965612726889,-0.6705096149062229,10.431228549723562,3.61504598848893,1.9572475720428315
1981-08-01,397.3454830779895,385.50441048864855,390.9804546466769,91565,18748,367.399421661449,7.460613665736162,9.145389937287078,385.43938925915097,201.75661379617483,207.56844928021238,35.2,40,17.82,481.0475587316407,8.814683316808006,-3.157064365421604,-4.803667103016664,-4.497689529417357,-1585.391754722703,391.2401770051438,-4.945268508300899,1.3537426549318319,1.7810260487605554,-15.139937224773746,2.822504829501298,4.607207951472134,-0.07669174454008498,-0.5188302214292264,8.952021656493,-7.268874140135381,2.0812808437006316
1981-09-01,396.74842020316163,385.0030573585939,390.51252706590753,91477,18712,366.7400422436812,7.256676796227512,11.656864464567684,374.2420221041966,202.28711901914414,208.31845279586702,35,39.6,15.87,475.5140712564386,8.258127465076534,-4.564106268451724,-6.581683390481601,-6.123266649846528,-1226.3018540376797,-188.41850926700863,-6.327681867733759,0.9617725843658382,4.471325101361578,-26.13648347285607,2.4336043313490165,4.8915985321715425,-0.2271258811165211,-0.875592335133021,6.699690318928786,-11.651760401881404,1.7470873059853291
1981-10-01,396.0716022021762,384.08448908929915,389.6208614533783,91380,18566,366.20476801484693,5.433496098591294,3.8605931421309165,369.38669956249754,202.68315914075384,208.6913556518537,35,39.6,15.08,480.3118990463626,11.062567406675859,-7.210281282963194,-9.869018835351653,-9.292884522899385,-2187.836793854527,-189.0089762970747,-6.353550457294375,-1.3279574277654094,-3.2067194052229375,-29.85079964715817,3.213604785743513,5.168530896840821,-0.2373917688413414,-0.9080890938239747,3.774268057887056,-0.7550720568618203,3.726620190763314
